id,name,price,vat_rate,category,organization_id
2034,"CORDERO Barbera D'Alba DOC 0,1L 2018",5.6,10.0,basic/spread,114
2035,"Maremma 0,1L 2015",5.6,10.0,free-time/books-news-magazines,114
2036,Rezanie MTL kat.3,16.9,20.0,meat/meat,115
2037,007006811000235 Pokémon TCG: SV03 Obsidi,4.99,20.0,health/vitamins-ointments,45
2038,S&S TP4-vrst.10x200 útrž.               ,5.95,20.0,home/maintenence,16
2039,"babylove vat.tyč.s ochr.,72             ",0.95,20.0,baby/supplies-hygiene,16
2040,Elmex sensitive Whitening z             ,4.55,20.0,drugstore/beauty,16
2041,Elmex detska ZP 50ml                    ,3.75,20.0,drugstore/dental,16
2042,Parodontax Fluorid 75ml                 ,3.25,20.0,home/maintenence,16
2043,elmex ZP Junior 2x75ml                  ,6.95,20.0,drugstore/dental,16
2044,ZĽAVA MEDZISÚČTU,-7.0,20.0,home/maintenence,16
2045,FYTOFONTANA AURECON PLUS USNE SVIECKY 2 ks (5+1R,5.31,20.0,health/medical-supplies,19
2046,TOTO Detské ovocné Multivitamíny ovocné banán 60ks,11.49,20.0,snacks/sweet,19
2047,TOTO Detský Vitamín C kvapky 30 ml,6.12,20.0,health/vitamins-ointments,19
2048,"TOTO Detský 5280004 Betaglukán +Vit.C,Zn,D3 200ml",16.0,20.0,health/vitamins-ointments,19
2049,PEC MARLENKA MED 800g,12.99,20.0,pastry/sweet,22
2050,OZ POR,2.593406593406593,10.0,fruits-veg/vegetable,22
2051,SOL VAR JOD JEDLA 1kg,0.49,20.0,baby/supplies-hygiene,22
2052,DROZDIE FALA KOCKY 42g,0.3,20.0,basic/baking,22
2053,COOP MUKA HLAD SP00 1kg,0.65,20.0,basic/sugar-flour-rice,22
2054,COOP MUKA POLOHR VYB 1kg,0.65,20.0,basic/sugar-flour-rice,22
2055,VAJCIA M 6ks,1.59,20.0,dairy/eggs,22
2056,KECUP HELLM JEMNY 485g,2.29,20.0,basic/sauces,22
2057,PEC VIANOCKA OLZ 500g,3.89,20.0,pastry/sweet,22
2058,"medovina obyčajná 0,1",3.5,0.0,meat/fish,118
2059,Natural Ultra 95 + ST(4),1.4688752337697033,20.0,auto/fuel,18
2060,Paplón 500g BREIDTINDEN chladivý 135x200,8.0,20.0,basic/pasta,119
2061,Záves SAVALEN 1x140x245 ženilka sivá    ,25.0,20.0,snacks/sweet,119
2062,Garniža BALL 120-210 čierna             ,32.5,20.0,pastry/basic,119
2063,Držiak na koľajnicu FIXI 6 cm biela     ,7.5,20.0,health/medical-supplies,119
2064,FLEX.NEREZ HADIČKA  ,2.2,20.0,home/maintenence,47
2065,FLEX.NEREZ HADIČKA  ,2.7,20.0,home/maintenence,47
2066,Cigánska pečienka 200g,7.0,0.0,basic/sauces,120
2067,Kuracie prsia 200g,7.0,0.0,meat/meat,120
2068,PEC SKORIC.STR.100g,1.19,20.0,basic/wheat-legumes,22
2069,PEC BUCHTA ORECH 80g,0.95,20.0,pastry/sweet,22
2070,DV KUBIK KAPS JAH-BMJ100g,0.69,20.0,drinks/juice,22
2071,DV KUBIK KAPS BAN-MJ100g,0.69,20.0,drinks/juice,22
2072,BUCHTY PAR.OVOC.300g,2.49,20.0,pastry/sweet,22
2073,PEC VIANOCKA S HR.350g,2.09,20.0,pastry/sweet,22
2074,PEC ROZOK 50g,0.14,10.0,pastry/basic,22
2075,Kuracie rezne       ,6.99047619047619,10.0,meat/meat,41
2076,"Budiš j.sýt. 1,5l VO",0.55,20.0,drinks/mineral-water,41
2077,PET obal záloha     ,0.15,0.0,home/office,41
2078,TP TENTO MODRÝ 3v16r,8.99,20.0,drugstore/hygiene,41
2079,TS citróny 500 g    ,1.39,20.0,fruits-veg/fruit,41
2080,Jablká Evelina uk.  ,2.492378048780488,10.0,fruits-veg/fruit,41
2081,Mrkva voľná         ,1.1896243291592128,20.0,fruits-veg/vegetable,41
2082,TS zemiaky A 2 kg   ,2.49,10.0,fruits-veg/vegetable,41
2083,Paprika biela voľná ,3.2954545454545454,10.0,fruits-veg/vegetable,41
2084,Kaleráb ks          ,0.99,10.0,fruits-veg/vegetable,41
2085,Zeler buľvový voľný ,1.791044776119403,20.0,fruits-veg/vegetable,41
2086,Petržlen voľný      ,2.682403433476394,20.0,fruits-veg/vegetable,41
2087,Cibuľa červená kg   ,1.7887323943661972,10.0,fruits-veg/vegetable,41
2088,Pomelo červené ks   ,2.69,20.0,fruits-veg/fruit,41
2089,Vajcia kr.žlté 10ks ,3.29,20.0,dairy/eggs,41
2090,TS Zel.hrášok 450 g ,0.99,20.0,frozen/fruit-vegetable,41
2091,Surimi Tycinky 400 g,2.69,20.0,meat/fish,41
2092,Encián 110 g        ,1.59,20.0,dairy/cheese,41
2093,Olom. venčeky       ,1.99,20.0,dairy/cheese,41
2094,"TS mlieko 1,5% 1l   ",0.79,10.0,dairy/milk,41
2095,Rajo Smot.šľah.250g ,1.79,20.0,dairy/cream,41
2096,Rajo Smot.var.180ml ,0.99,20.0,dairy/cream,41
2097,Hummus trio 210 g   ,1.85,20.0,basic/spread,41
2098,HP pud.karamel 200g ,2.39,20.0,dairy/joghurts,41
2099,Matko vanilka 130 g ,0.79,20.0,dairy/joghurts,41
2100,Acidko biele 450g   ,1.15,10.0,dairy/milk,41
2101,Acidko Rajo van.450g,1.45,10.0,dairy/milk,41
2102,FJ T.F.V OL170g/120g,3.15,20.0,meat/fish,41
2103,TUNIAK UDENY 170 g  ,3.15,20.0,basic/canned-fish,41
2104,BOND.KUK.150g/140g  ,1.79,20.0,basic/canned-fruits-vegetable,41
2105,FJ C.OL.B.K300g/130g,1.89,20.0,other,41
2106,Nf Marh. Komp. 840 g,2.39,20.0,basic/canned-fruits-vegetable,41
2107,TS SPAGHETTI 500 g  ,1.19,20.0,basic/instant,41
2108,OVKO JABLKO BEZ CUKR,0.69,20.0,baby/food,41
2109,OVKO JABLKO 190g    ,0.69,20.0,baby/food,41
2110,CC Zeler bulvový vol,-0.94,20.0,fruits-veg/vegetable,41
2111,Kivi                ,0.58,20.0,fruits-veg/fruit,3
2112,Zľava Lidl Plus     ,-2.32,20.0,home/plants-garden,3
2113,Listerine Coolmint  ,7.95,20.0,drugstore/dental,3
2114,Zľava Lidl Plus     ,-0.44,20.0,home/plants-garden,3
2115,Tulipány            ,3.19,20.0,home/plants-garden,3
2116,Zľava Lidl Plus     ,-0.36,20.0,home/plants-garden,3
2117,Hrozno biele        ,5.9935205183585305,20.0,fruits-veg/fruit,3
2118,Zľava Lidl Plus     ,-0.31,20.0,home/plants-garden,3
2119,Farm.kurč bez drob  ,3.9877769289534,10.0,meat/meat,3
2120,Zľava Lidl Plus     ,-0.29,10.0,home/plants-garden,3
2121,Kuch. utierky XXL   ,4.99,20.0,home/maintenence,3
2122,Zľava Lidl Plus     ,-0.28,20.0,home/plants-garden,3
2123,Kešu natural XXL    ,4.99,20.0,fruits-veg/dried-nuts,3
2124,"Mandrínky 2,3kg     ",4.29,20.0,snacks/sweet,3
2125,Zľava Lidl Plus     ,-0.24,20.0,home/plants-garden,3
2126,Bezgl. tyčinky      ,1.99,20.0,snacks/sweet,3
2127,Zľava Lidl Plus     ,-0.22,20.0,home/plants-garden,3
2128,Jablká Evelina      ,2.490013315579228,10.0,fruits-veg/fruit,3
2129,Zľava Lidl Plus     ,-0.21,10.0,home/plants-garden,3
2130,Monte Maxi 4x100g   ,1.79,20.0,dairy/joghurts,3
2131,Zľava Lidl Plus     ,-0.2,20.0,home/plants-garden,3
2132,Arašidy XXL         ,3.33,20.0,fruits-veg/dried-nuts,3
2133,Zľava Lidl Plus     ,-0.18,20.0,home/plants-garden,3
2134,Cherry parad. 200g  ,3.29,10.0,fruits-veg/vegetable,3
2135,Čučoriedky 250g     ,2.99,20.0,fruits-veg/fruit,3
2136,Zľava Lidl Plus     ,-0.17,20.0,home/plants-garden,3
2137,Kokteil. paradajky  ,2.99,10.0,fruits-veg/vegetable,3
2138,Bio cuketa 500g     ,2.49,10.0,fruits-veg/vegetable,3
2139,Zľava Lidl Plus     ,-0.14,10.0,home/plants-garden,3
2140,Ružové hrozno bezj  ,2.29,20.0,fruits-veg/fruit,3
2141,Zľava Lidl Plus     ,-0.13,20.0,home/plants-garden,3
2142,Treska v maj.Exkl.  ,2.39,20.0,meat/deli,3
2143,Bio mrkva           ,2.19,20.0,fruits-veg/vegetable,3
2144,Zľava Lidl Plus     ,-0.12,20.0,home/plants-garden,3
2145,Piškóty XXL         ,1.99,20.0,snacks/sweet,3
2146,Zľava Lidl Plus     ,-0.11,20.0,home/plants-garden,3
2147,Petržlen s vňaťou   ,1.99,20.0,fruits-veg/vegetable,3
2148,Avokádo             ,0.89,20.0,fruits-veg/fruit,3
2149,Zľava Lidl Plus     ,-0.1,20.0,home/plants-garden,3
2150,Paprika žltá        ,3.484848484848485,10.0,fruits-veg/vegetable,3
2151,Brokolica 750g      ,1.59,10.0,fruits-veg/vegetable,3
2152,Zľava Lidl Plus     ,-0.09,10.0,home/plants-garden,3
2153,Tekuté mydlo ol.    ,1.29,20.0,drugstore/hygiene,3
2154,Zľava Lidl Plus     ,-0.07,20.0,home/plants-garden,3
2155,Kráľovská horčica   ,1.09,20.0,basic/sauces,3
2156,Zľava Lidl Plus     ,-0.06,20.0,home/plants-garden,3
2157,Baklažán            ,2.687861271676301,10.0,fruits-veg/vegetable,3
2158,Zľava Lidl Plus     ,-0.05,10.0,home/plants-garden,3
2159,Reďkovky            ,0.89,20.0,fruits-veg/vegetable,3
2160,Kaleráb             ,0.99,10.0,fruits-veg/vegetable,3
2161,Kaiserka            ,0.15,20.0,pastry/basic,3
2162,Zľava Lidl Plus     ,-0.02,20.0,home/plants-garden,3
2163,Makovka             ,0.37,20.0,pastry/sweet,3
2164,Zľava Lidl Plus     ,-0.01,20.0,home/plants-garden,3
2165,Hrozno biele        ,6.987012987012987,20.0,fruits-veg/fruit,3
2166,Zľava Lidl Plus     ,-4.62,20.0,home/plants-garden,3
2167,419134 Vrecká       ,8.99,20.0,home/maintenence,3
2168,ZLAVA               ,-2.25,20.0,other,3
2169,"Šľahačka 33%,250ml  ",0.99,20.0,dairy/cream,3
2170,ZLAVA               ,-0.25,20.0,other,3
2171,Avokádo             ,1.69,20.0,fruits-veg/fruit,3
2172,Zľava Lidl Plus     ,-1.69,20.0,home/plants-garden,3
2173,Mature Cheddar      ,3.49,20.0,dairy/cheese,3
2174,Zľava Lidl Plus     ,-0.7,20.0,home/plants-garden,3
2175,Pomelo              ,2.69,20.0,fruits-veg/fruit,3
2176,Červené pomelo      ,1.99,20.0,fruits-veg/fruit,3
2177,Uhorky šalátové     ,0.69,10.0,fruits-veg/vegetable,3
2178,Ľadový šalát        ,1.39,10.0,fruits-veg/vegetable,3
2179,Paprika červená     ,1.492718446601942,10.0,fruits-veg/vegetable,3
2180,Pasírované parad.   ,1.79,20.0,basic/canned-fruits-vegetable,3
2181,"Maslo, 250g         ",1.99,10.0,dairy/butter,3
2182,Čerstvé mlieko 1l   ,1.19,10.0,dairy/milk,3
2183,Bezgl. tyčinky      ,1.99,20.0,snacks/sweet,3
2184,Gr. jog. del. bru.  ,0.59,10.0,dairy/joghurts,3
2185,TAMI termix vanilk  ,0.39,20.0,dairy/joghurts,3
2186,Termix čokoláda     ,0.39,20.0,dairy/joghurts,3
2187,Smot.jogurt čučor.  ,0.49,10.0,dairy/joghurts,3
2188,Smot.jogurt vanil.  ,0.49,10.0,dairy/joghurts,3
2189,Smot.jogurt jahoda  ,0.49,10.0,dairy/joghurts,3
2190,Smot.jogurt čoko    ,0.49,10.0,dairy/joghurts,3
2191,Smotan. jogurt 1kg  ,2.59,10.0,dairy/joghurts,3
2192,Ementál bloček      ,2.99,20.0,snacks/sweet,3
2193,Filety z tuniaka    ,2.99,20.0,basic/canned-fish,3
2194,449573 Filtre       ,16.99,20.0,pastry/sweet,3
2195,Dentál.špáradlo     ,1.95,20.0,drugstore/hygiene,3
2196,Acdiko Laktof.jah.  ,0.99,10.0,dairy/lact-free,3
2197,Mila oblátka retro  ,2.79,20.0,snacks/sweet,3
2198,Soľ do umýv.riadu   ,0.95,20.0,home/cleaning,3
2199,Pipidu vajcia 10ks  ,3.19,20.0,dairy/eggs,3
2200,Kozmet. tampóny     ,0.99,20.0,drugstore/beauty,3
2201,Smotan. nát. prír.  ,1.29,20.0,basic/spread,3
2202,Arašidové chrumky   ,0.59,20.0,snacks/salty,3
2203,Bezgl. krekry       ,1.99,20.0,free-time/toys,3
2204,Bezgl. suš. s náp.  ,2.49,20.0,dairy/milk,3
2205,"Zemiaky nesk.2,5kg  ",1.69,10.0,fruits-veg/vegetable,3
2206,Potr. fólia 50m     ,1.09,20.0,drinks/non-alcoholic,3
2207,Zem. Hranolky 1kg   ,2.29,20.0,fruits-veg/vegetable,3
2208,Kaleráb             ,0.55,10.0,fruits-veg/vegetable,3
2209,Bio citróny 500g    ,0.99,20.0,fruits-veg/fruit,3
2210,Reďkovky            ,0.55,20.0,fruits-veg/vegetable,3
2211,Bio kivi            ,0.44,20.0,fruits-veg/fruit,3
2212,Hrušky Konferencia  ,1.9830028328611895,10.0,fruits-veg/fruit,3
2213,Banány              ,1.6924778761061947,20.0,fruits-veg/fruit,3
2214,Reďkovka červená    ,0.99,20.0,fruits-veg/vegetable,1
2215,Banány voľné        ,1.788702928870293,20.0,fruits-veg/fruit,1
2216,Citróny voľné       ,1.4901960784313726,20.0,fruits-veg/fruit,1
2217,Pomelo kus          ,1.99,20.0,fruits-veg/fruit,1
2218,Brokolica 500g      ,1.39,10.0,fruits-veg/vegetable,1
2219,Jablká Evelina      ,2.492331288343558,10.0,fruits-veg/fruit,1
2220, ZĽAVA PRE ČLENA        0.01            ,-0.79,10.0,home/accessories,1
2221,Zemiaky 2kg A       ,1.99,10.0,fruits-veg/vegetable,1
2222,LAGRIS KRÚPY        ,0.99,20.0,basic/wheat-legumes,1
2223,Cuketa voľ.BonVia   ,3.48816029143898,10.0,snacks/sweet,1
2224,Mango               ,1.89,20.0,fruits-veg/fruit,1
2225,AKCIA BRAV.BALÍČEK  ,3.988603988603989,20.0,meat/meat,1
2226,Mandle pl.100g      ,2.29,20.0,snacks/sweet,1
2227,BM polohru.muka1kg  ,0.99,20.0,basic/sugar-flour-rice,1
2228,Vaj.abeceda 400g    ,0.79,20.0,home/maintenence,1
2229,BEZ.CES.ŠPAGETY     ,0.79,20.0,basic/pasta,1
2230,BM múka hlad.1kg    ,0.99,20.0,basic/sugar-flour-rice,1
2231,Ideál špag.400g     ,0.79,20.0,pets,1
2232,KURČA BEZ DROBKOV   ,2.388282025819265,10.0,meat/meat,1
2233,maslo Tami 250g     ,1.89,10.0,dairy/butter,1
2234,"ml.Clev.č.1,5% 1l   ",0.95,10.0,dairy/milk,1
2235,BILLA EMMENT.250g   ,2.69,20.0,pastry/sweet,1
2236,Čok.tyč.Ban.45g     ,0.79,20.0,snacks/sweet,1
2237,Kiwi kus            ,0.59,20.0,fruits-veg/fruit,1
2238,LENOR 925 ML        ,3.49,20.0,free-time/books-news-magazines,1
2239,Pom Bar FP origina  ,2.99,20.0,snacks/salty,1
2240,V.I.P. PREM. ŠUNKA  ,9.91869918699187,20.0,home/cleaning,1
2241,kur.rezne           ,7.494226327944573,10.0,meat/meat,1
2242, ZLAVA                  0.01            ,-2.34,10.0,other,1
2243,Kolienka str.400g   ,0.79,20.0,home/office,1
2244,Slov.chips soľ 140  ,1.59,20.0,snacks/salty,1
2245,Billa smot.33%200g  ,0.99,20.0,dairy/cream,1
2246,Mozzarella 120g     ,1.59,20.0,dairy/cheese,1
2247,Rajč.Mcdreamy       ,3.99,10.0,fruits-veg/vegetable,1
2248,jog.Kost.barv.109g  ,0.95,10.0,dairy/joghurts,1
2249,LIPT.BRYNDZA 125G   ,1.99,20.0,dairy/cheese,1
2250, ZĽAVA PRE ČLENA                        ,-0.3,20.0,home/accessories,1
2251,hrášok Clever 450g  ,1.19,20.0,basic/canned-fruits-vegetable,1
2252,krek.Tuc orig.100g  ,1.19,20.0,snacks/sweet,1
2253,syr Zottarella 125  ,0.95,20.0,dairy/cheese,1
2254,Danubius šunka exclusive               ,15.57377049180328,20.0,meat/meat-products,121
2255,Rožok malý 50g,0.16,10.0,pastry/basic,122
2256,Sladký koláč,1.65,20.0,pastry/sweet,122
2257,Menu + polievka C,7.99,10.0,eating,123
2258,DIEVČENSKE NOHA   ,2.49,20.0,fashion/kids,107
2259,"ebelin kozmetické utier., 2             ",1.45,20.0,drugstore/beauty,16
2260,alverde krém po hol.150ml               ,2.65,20.0,drugstore/beauty,16
2261,Veet dep. krém sens.100ml               ,5.95,20.0,drugstore/beauty,16
2262,MedMPopcorn,4.25,20.0,snacks/salty,46
2263,MedMDrink22,2.95,20.0,drinks/non-alcoholic,46
2264,NachosMediumPaper,5.9,20.0,snacks/salty,46
2265,JalapenoLimeSurcha,0.4,20.0,snacks/salty,46
2266,BAR.VODOVE 18KS,1.99,20.0,free-time/toys,51
2267,VLK,6.99,20.0,free-time/toys,51
2268,LISKA,5.99,20.0,free-time/toys,51
2269,BAR.AKRYL 24KS,9.99,20.0,free-time/toys,51
2270,#GRANINI Pomaranč 1l ,1.49,10.0,drinks/juice,124
2271,+ Fľaša plast,0.15,0.0,drinks/beer,124
2272,Mlieko cer.Rajo 1l.,1.39,10.0,dairy/milk,124
2273,OTMA Kečup jemný SKL,2.49,20.0,basic/sauces,124
2274,Zemiaky Georgina/Spe,1.2917933130699086,10.0,fruits-veg/vegetable,124
2275,Tvarozky male,2.05,20.0,dairy/cheese,124
2276,Kvasená kapusta biel,1.59,20.0,basic/canned-fruits-vegetable,124
2277,Kupón LATT,0.0,0.0,other,124
2278,Krmivo pre psov     ,2.39,20.0,pets,3
2279,20000942 SANSEVIERIA B,10.5,20.0,home/decorations,125
2280,30044209 OBAL MIX 920/14CM,5.1,20.0,home/decorations,125
2281,Banány voľné,1.7917448405253282,20.0,fruits-veg/fruit,124
2282,Ölz Vianočka 400g SI,3.29,20.0,pastry/sweet,124
2283,Pipidu vajcia voľný výbeh M-L 10 ks,3.29,20.0,dairy/eggs,124
2284,#Syr Karicka 100g,0.99,20.0,dairy/cheese,124
2285,#LIPTOV Bryndza plnot,1.69,20.0,dairy/cheese,124
2286,#Natierka banovecka j,1.39,20.0,basic/spread,124
2287,Zlava 5% z nákupu za 150 bodov,-0.66,20.0,home/maintenence,124
2288,Zmes jarná 350g Vini,1.35,20.0,frozen/fruit-vegetable,124
2289,Banány voľné,1.7941176470588234,20.0,fruits-veg/fruit,124
2290,*NATUR FARM Hrášok 4,1.49,20.0,basic/canned-fruits-vegetable,124
2291,Smot.kysla 14%  250g,1.39,10.0,dairy/cream,124
2292,Babičkina voľba múka polohruba 1kg,1.35,20.0,basic/sugar-flour-rice,124
2293,Rajčiaky slivkové 50,2.89,10.0,fruits-veg/vegetable,124
2294,GIANA paradajky lúpa,1.25,20.0,basic/canned-fruits-vegetable,124
2295,dez.Pribináček 125g,1.29,20.0,dairy/joghurts,124
2296,"KRUŠ.10% 0,5l PL    ",0.89,20.0,drinks/beer,1
2297,  6 x ZĽAVA MULTI                       ,-2.4,20.0,home/maintenence,1
2298,ZÁLOHA PLECH        ,0.15,0.0,basic/canned-fruits-vegetable,1
2299,ALOBAL  20m         ,1.79,20.0,basic/baking,1
2300,"Svijany Desitka0,5  ",0.99,20.0,drinks/beer,1
2301,MID 5 GREY MINT BEZ     ,70.0,20.0,free-time/sport,75
2302,Zrnková káva Crema  ,10.49,20.0,basic/tea-coffee-soups,3
2303,Zľava Lidl Plus     ,-0.66,20.0,free-time/books-news-magazines,3
2304,Kačica celá s dr.   ,3.98989898989899,10.0,meat/meat,3
2305,Zľava Lidl Plus     ,-0.5,10.0,free-time/books-news-magazines,3
2306,Uhorky koren.720ml  ,1.89,20.0,basic/spices,3
2307,Zľava Lidl Plus     ,-0.24,20.0,free-time/books-news-magazines,3
2308,Bio cuketa 500g     ,2.99,10.0,fruits-veg/vegetable,3
2309,Zľava Lidl Plus     ,-0.19,10.0,free-time/books-news-magazines,3
2310,Kivi 1kg kôš        ,2.89,20.0,fruits-veg/fruit,3
2311,Zľava Lidl Plus     ,-0.18,20.0,free-time/books-news-magazines,3
2312,Čerst.šťava zmes.o  ,2.69,10.0,drinks/juice,3
2313,Zľava Lidl Plus     ,-0.17,10.0,free-time/books-news-magazines,3
2314,Záloh. fľaša plast  ,0.15,0.0,dairy/cheese,3
2315,Brav. šunka tenká   ,2.69,20.0,meat/meat-products,3
2316,Kráľ.syr-prírodný   ,2.69,20.0,dairy/cheese,3
2317,Pom. šťava          ,2.49,10.0,drinks/juice,3
2318,Zľava Lidl Plus     ,-0.16,10.0,free-time/books-news-magazines,3
2319,Vianočka            ,2.59,20.0,pastry/sweet,3
2320,Smíšek Vanilka      ,0.59,20.0,dairy/joghurts,3
2321,Červ.paprika 500g   ,2.39,10.0,fruits-veg/vegetable,3
2322,Zľava Lidl Plus     ,-0.15,10.0,free-time/books-news-magazines,3
2323,Džem jahodový       ,2.19,20.0,basic/jams-marmelade-honey,3
2324,Zľava Lidl Plus     ,-0.14,20.0,free-time/books-news-magazines,3
2325,Delik.dusená šunka  ,2.19,20.0,meat/meat-products,3
2326,Parad.pretlak 500g  ,0.99,20.0,basic/canned-fruits-vegetable,3
2327,Zľava Lidl Plus     ,-0.12,20.0,free-time/books-news-magazines,3
2328,Mozzarella Classic  ,0.95,20.0,dairy/cheese,3
2329,Bio cherry par.da.  ,1.89,10.0,fruits-veg/vegetable,3
2330,Reďkovky            ,0.89,20.0,fruits-veg/vegetable,3
2331,Zľava Lidl Plus     ,-0.11,20.0,free-time/books-news-magazines,3
2332,Paradajky krájané   ,0.79,20.0,fruits-veg/vegetable,3
2333,Zľava Lidl Plus     ,-0.1,20.0,free-time/books-news-magazines,3
2334,Čerstvé mlieko 1l   ,0.79,10.0,dairy/milk,3
2335,Ovsené vločky       ,0.79,20.0,basic/morning,3
2336,Cottage natur       ,0.79,20.0,dairy/cheese,3
2337,Jablká Evelina      ,1.5889830508474576,10.0,fruits-veg/fruit,3
2338,Zľava Lidl Plus     ,-0.09,10.0,free-time/books-news-magazines,3
2339,Toast.celoz.ch.     ,1.49,20.0,pastry/basic,3
2340,Kolienka 500g       ,1.19,20.0,basic/pasta,3
2341,Zľava Lidl Plus     ,-0.08,20.0,free-time/books-news-magazines,3
2342,Mrkva sáčok 1kg     ,1.29,20.0,fruits-veg/vegetable,3
2343,Pór                 ,1.19,10.0,fruits-veg/vegetable,3
2344,Budapešť. nátierka  ,1.29,20.0,basic/spread,3
2345,Zakys.smotana 16%   ,0.65,10.0,dairy/cream,3
2346,Chipsy vrúbk. sol.  ,1.11,20.0,snacks/salty,3
2347,Zľava Lidl Plus     ,-0.07,20.0,free-time/books-news-magazines,3
2348,Hummus paradajky    ,1.29,20.0,fruits-veg/vegetable,3
2349,Zľava Lidl Plus     ,-0.26,20.0,free-time/books-news-magazines,3
2350,Kolienka 2-min.     ,0.89,20.0,basic/pasta,3
2351,Zľava Lidl Plus     ,-0.06,20.0,free-time/books-news-magazines,3
2352,Mango               ,0.99,20.0,fruits-veg/fruit,3
2353,Repa červená        ,1.184573002754821,20.0,fruits-veg/vegetable,3
2354,Zľava Lidl Plus     ,-0.05,20.0,free-time/books-news-magazines,3
2355,Morská soľ          ,0.79,20.0,basic/spices,3
2356,Kytica,20.0,0.0,home/decorations,126
2357,"125550: Pohár sklo na pivo 0,59 l 1 ks, ks",3.59,20.0,home/accessories,127
2358,"822703: Krabica papier darčeková 35x25x15 cm zlatá.biela, ks",4.79,20.0,home/accessories,127
2359,"128807: Hrnček porc.+podšál.+lyžič. WHITELINE 0,25 l, 2 ks, ks",12.99,20.0,home/accessories,127
2360,"Kofola originál 0,3l ",1.8,10.0,drinks/non-alcoholic,128
2361,"Držková 0,40l ",4.6,10.0,eating,128
2362,PŠE.MÚKA POLOHRUBÁ  ,0.79,20.0,basic/sugar-flour-rice,1
2363,CLEVER mrkva 1kg    ,1.19,20.0,fruits-veg/vegetable,1
2364,mlieko čerst.polot  ,0.99,10.0,dairy/milk,1
2365,Spak Mas.keč.530g   ,3.49,20.0,basic/sauces,1
2366,Petržlen 350g       ,2.49,20.0,fruits-veg/vegetable,1
2367,Brokolica 500g      ,1.09,10.0,fruits-veg/vegetable,1
2368,BILLA KNEDĽA 500g   ,1.45,20.0,pastry/other,1
2369,"Kvas.kapusta 1,2kg  ",2.49,20.0,basic/canned-fruits-vegetable,1
2370,Hummus orient.200g  ,1.99,20.0,basic/spread,1
2371,VIAN.PLETENEC 500g  ,1.99,20.0,pastry/sweet,1
2372,Lipánek Maxi 130g   ,0.69,20.0,dairy/joghurts,1
2373,luč.nad.smot.140g   ,2.29,20.0,basic/spread,1
2374, ZĽAVA PRE ČLENA                        ,-0.5,20.0,other,1
2375,Raj.čer.250g        ,0.99,10.0,fruits-veg/vegetable,1
2376,MISTRAL O.Č.PO.40g  ,1.59,20.0,health/vitamins-ointments,1
2377,maslo Olma 82% 250  ,1.89,10.0,dairy/butter,1
2378,Oravská slan.250g   ,2.29,20.0,meat/smoked,1
2379,Cherry par.datľ.    ,3.89,10.0,fruits-veg/vegetable,3
2380,Zľava Lidl Plus     ,-2.1,10.0,home/plants-garden,3
2381,Žuv.cukríky ovocné  ,1.49,20.0,snacks/sweet,3
2382,Oravská slanina     ,9.904458598726114,20.0,meat/smoked,3
2383,Farm.horné stehná   ,4.6891891891891895,10.0,meat/meat,3
2384,Farm.horné stehná   ,4.697193500738552,10.0,meat/meat,3
2385,Bio cuketa 500g     ,2.99,10.0,fruits-veg/vegetable,3
2386,Paprika červená     ,3.9754098360655736,10.0,fruits-veg/vegetable,3
2387,Banány              ,1.690427698574338,20.0,fruits-veg/fruit,3
2388,Dusená šunka Pure   ,1.39,20.0,meat/meat-products,3
2389,Hrušky 1kg          ,1.99,10.0,fruits-veg/fruit,3
2390,Mamba               ,1.25,20.0,baby/fake-food,3
2391,Závin tvaroh        ,1.99,20.0,pastry/sweet,3
2392,Čučoriedky 250g     ,2.99,20.0,fruits-veg/fruit,3
2393,Donut Nutzilla      ,0.79,20.0,pastry/sweet,3
2394,MILGAMMA       OBD   50,14.08,10.0,health/vitamins-ointments,129
2395,MYDOCALM 150 FLM 30 (BL,3.88,10.0,health/vitamins-ointments,129
2396,MZ Vianoč.balík pre psíka 2023,5.5,20.0,home/maintenence,130
2397,Domáci peceň        ,3.987603305785124,10.0,basic/sauces,56
2398,Pal. nutella-tvaroh,2.9,10.0,dairy/cheese,131
2399,Nutellová pal.,2.9,10.0,basic/spread,131
2400,------------Tanier,0.0,10.0,snacks/sweet,131
2401,Espresso,2.0,10.0,free-time/books-news-magazines,131
2402,Šť.Mrkva-jabl.250ml ,2.69,10.0,fruits-veg/vegetable,56
2403,"Club-Mate 0,33l     ",1.99,20.0,free-time/books-news-magazines,56
2404,Šťava Mrkva 250ml   ,2.69,10.0,drinks/juice,56
2405,Domáci peceň        ,3.9929328621908127,10.0,basic/sauces,56
2406,denná ponuka,2.3,10.0,snacks/sweet,132
2407,Teľací s ryžou,8.9,10.0,basic/instant,132
2408,Tepláky 68 5/6      ,6.99,20.0,fashion/kids,41
2409,Deti-pulóver,4.99,20.0,fashion/kids,133
2410,CLEVER zemia.B 5kg  ,5.49,10.0,fruits-veg/vegetable,1
2411,mlieko čerst.polot  ,0.99,10.0,dairy/milk,1
2412,Tatr.bio čer.ml.1l  ,0.99,10.0,dairy/milk,1
2413,"BUDIŠ J.P.1,5l      ",0.39,20.0,drinks/non-alcoholic,1
