category,product_id,quantity
free-time/books-news-magazines,1559,1.0
home/plants-garden,1559,1.0
drinks/beer,1560,3.0
drinks/non-alcoholic-beer,1560,3.0
home/plants-garden,1560,3.0
drinks/alcohol,1561,1.0
home/accessories,1561,1.0
fruits-veg/fruit,1561,1.0
meat/fish,1562,1.0
baby/supplies-hygiene,1562,1.0
snacks/sweet,1562,1.0
drinks/alcohol,1563,1.0
dairy/butter,1563,1.0
dairy/lact-free,1563,1.0
basic/canned-fruits-vegetable,1564,1.0
health/vitamins-ointments,1564,1.0
health/medical-supplies,1564,1.0
fruits-veg/vegetable,1565,1.0
basic/spices,1565,1.0
snacks/salty,1565,1.0
home/accessories,1566,0.7
pastry/salty,1566,0.7
dairy/joghurts,1566,0.7
basic/tea-coffee-soups,1567,1.0
home/maintenence,1567,1.0
dairy/joghurts,1567,1.0
pastry/sweet,1568,1.0
meat/meat,1568,1.0
dairy/milk,1568,1.0
basic/tea-coffee-soups,1569,1.0
drinks/juice,1569,1.0
snacks/sweet,1569,1.0
meat/meat,1570,1.0
basic/instant,1570,1.0
pastry/sweet,1570,1.0
meat/fish,1571,1.0
basic/instant,1571,1.0
meat/meat,1571,1.0
drinks/non-alcoholic,1572,1.0
home/maintenence,1572,1.0
drinks/alcohol,1572,1.0
home/office,1573,1.0
dairy/joghurts,1573,1.0
eating,1573,1.0
drinks/non-alcoholic,1574,1.0
home/maintenence,1574,1.0
drinks/alcohol,1574,1.0
fruits-veg/vegetable,1575,10.0
fruits-veg/fruit,1575,10.0
pastry/basic,1575,10.0
drinks/non-alcoholic-beer,1576,1.0
drinks/beer,1576,1.0
free-time/toys,1576,1.0
dairy/joghurts,1577,1.0
meat/fish,1577,1.0
home/office,1577,1.0
drinks/beer,1578,2.0
home/decorations,1578,2.0
home/accessories,1578,2.0
fruits-veg/vegetable,1579,1.0
fruits-veg/fruit,1579,1.0
dairy/cheese,1579,1.0
fruits-veg/vegetable,1580,1.0
home/maintenence,1580,1.0
meat/meat-products,1580,1.0
meat/meat-products,1581,1.0
meat/fish,1581,1.0
home/plants-garden,1581,1.0
home/office,1582,1.0
drinks/beer,1582,1.0
home/maintenence,1582,1.0
home/accessories,1583,1.0
fruits-veg/fruit,1583,1.0
pastry/other,1583,1.0
dairy/joghurts,1584,1.0
snacks/salty,1584,1.0
drinks/beer,1584,1.0
dairy/cheese,1585,1.0
dairy/joghurts,1585,1.0
basic/baking,1585,1.0
basic/baking,1586,0.748
drinks/non-alcoholic,1586,0.748
home/accessories,1586,0.748
dairy/butter,1587,1.0
dairy/lact-free,1587,1.0
basic/oil-acid-grease,1587,1.0
meat/smoked,1588,1.0
health/vitamins-ointments,1588,1.0
home/accessories,1588,1.0
dairy/cheese,1589,1.0
home/accessories,1589,1.0
baby/supplies-hygiene,1589,1.0
drinks/beer,1590,1.0
dairy/cheese,1590,1.0
dairy/joghurts,1590,1.0
dairy/cream,1591,0.702
basic/baking,1591,0.702
dairy/joghurts,1591,0.702
dairy/milk,1592,1.0
dairy/cheese,1592,1.0
dairy/joghurts,1592,1.0
fruits-veg/vegetable,1593,0.596
dairy/cheese,1593,0.596
basic/spices,1593,0.596
pastry/basic,1594,1.0
pastry/salty,1594,1.0
basic/sugar-flour-rice,1594,1.0
pastry/sweet,1595,1.0
meat/fish,1595,1.0
dairy/cheese,1595,1.0
drinks/beer,1596,2.0
free-time/toys,1596,2.0
drinks/non-alcoholic-beer,1596,2.0
meat/fish,1597,2.0
dairy/cheese,1597,2.0
pastry/sweet,1597,2.0
snacks/sweet,1598,2.0
basic/baking,1598,2.0
dairy/milk,1598,2.0
drinks/non-alcoholic,1599,1.0
drinks/mineral-water,1599,1.0
home/maintenence,1599,1.0
basic/sauces,1600,1.0
drugstore/beauty,1600,1.0
baby/fake-food,1600,1.0
drinks/mineral-water,1601,2.0
basic/instant,1601,2.0
fruits-veg/vegetable,1601,2.0
eating,1602,1.0
basic/instant,1602,1.0
basic/tea-coffee-soups,1602,1.0
basic/tea-coffee-soups,1603,1.0
eating,1603,1.0
basic/jams-marmelade-honey,1603,1.0
health/vitamins-ointments,1604,2.0
home/maintenence,1604,2.0
health/medical-supplies,1604,2.0
basic/baking,1605,1.0
dairy/cheese,1605,1.0
free-time/books-news-magazines,1605,1.0
basic/baking,1605,1.0
dairy/cheese,1605,1.0
free-time/books-news-magazines,1605,1.0
drinks/non-alcoholic,1606,1.0
drinks/mineral-water,1606,1.0
drinks/juice,1606,1.0
drinks/non-alcoholic,1606,1.0
drinks/juice,1606,1.0
drinks/mineral-water,1606,1.0
pastry/salty,1607,2.0
pastry/basic,1607,2.0
home/plants-garden,1607,2.0
pastry/salty,1607,2.0
pastry/basic,1607,2.0
home/accessories,1607,2.0
home/maintenence,1608,1.0
drugstore/beauty,1608,1.0
auto/care,1608,1.0
drinks/juice,1609,1.0
basic/flavoring,1609,1.0
snacks/sweet,1609,1.0
home/office,1610,3.0
dairy/lact-free,1610,3.0
free-time/books-news-magazines,1610,3.0
dairy/joghurts,1610,3.0
free-time/books-news-magazines,1610,3.0
dairy/lact-free,1610,3.0
drinks/beer,1611,1.0
dairy/cheese,1611,1.0
drinks/wine,1611,1.0
home/maintenence,1612,1.0
home/decorations,1612,1.0
snacks/sweet,1612,1.0
home/maintenence,1612,1.0
home/decorations,1612,1.0
snacks/sweet,1612,1.0
home/maintenence,1612,1.0
home/decorations,1612,1.0
snacks/sweet,1612,1.0
basic/instant,1613,1.0
pastry/sweet,1613,1.0
dairy/joghurts,1613,1.0
basic/instant,1613,1.0
dairy/joghurts,1613,1.0
pastry/sweet,1613,1.0
basic/instant,1613,1.0
dairy/joghurts,1613,1.0
pastry/sweet,1613,1.0
basic/instant,1613,1.0
dairy/joghurts,1613,1.0
pastry/sweet,1613,1.0
drinks/non-alcoholic,1614,1.0
frozen/sweet,1614,1.0
basic/spices,1614,1.0
drinks/non-alcoholic,1614,1.0
frozen/sweet,1614,1.0
dairy/milk,1614,1.0
drinks/non-alcoholic,1614,1.0
frozen/sweet,1614,1.0
basic/spices,1614,1.0
drinks/non-alcoholic,1614,1.0
basic/spices,1614,1.0
frozen/sweet,1614,1.0
drinks/non-alcoholic,1615,1.0
basic/baking,1615,1.0
frozen/sweet,1615,1.0
drinks/non-alcoholic,1615,1.0
basic/baking,1615,1.0
frozen/sweet,1615,1.0
drinks/non-alcoholic,1615,1.0
basic/baking,1615,1.0
frozen/sweet,1615,1.0
drinks/non-alcoholic,1616,1.0
home/maintenence,1616,1.0
drugstore/beauty,1616,1.0
health/vitamins-ointments,1617,1.0
drinks/mineral-water,1617,1.0
health/medical-supplies,1617,1.0
home/office,1618,8.0
basic/baking,1618,8.0
free-time/visual,1618,8.0
free-time/visual,1619,1.0
home/office,1619,1.0
fashion/clothes,1619,1.0
home/office,1620,1.0
home/maintenence,1620,1.0
other,1620,1.0
home/office,1621,1.0
home/maintenence,1621,1.0
meat/deli,1621,1.0
home/office,1622,1.0
home/plants-garden,1622,1.0
frozen/fruit-vegetable,1622,1.0
home/office,1622,1.0
home/plants-garden,1622,1.0
meat/deli,1622,1.0
home/office,1623,1.0
health/vitamins-ointments,1623,1.0
meat/deli,1623,1.0
home/office,1624,1.0
home/maintenence,1624,1.0
frozen/fruit-vegetable,1624,1.0
home/office,1625,1.0
health/vitamins-ointments,1625,1.0
home/maintenence,1625,1.0
home/maintenence,1626,2.0
home/office,1626,2.0
home/decorations,1626,2.0
home/office,1627,0.588
home/maintenence,1627,0.588
home/accessories,1627,0.588
home/office,1628,0.579
home/maintenence,1628,0.579
home/accessories,1628,0.579
home/maintenence,1629,1.0
health/vitamins-ointments,1629,1.0
home/office,1629,1.0
home/maintenence,1630,1.0
auto/care,1630,1.0
free-time/toys,1630,1.0
home/maintenence,1630,1.0
auto/care,1630,1.0
free-time/toys,1630,1.0
home/maintenence,1630,1.0
auto/care,1630,1.0
free-time/toys,1630,1.0
baby/supplies-hygiene,1631,2.0
snacks/salty,1631,2.0
drinks/beer,1631,2.0
baby/supplies-hygiene,1631,2.0
drinks/beer,1631,2.0
snacks/salty,1631,2.0
free-time/books-news-magazines,1632,0.63
dairy/cheese,1632,0.63
basic/baking,1632,0.63
fruits-veg/fruit,1633,1.812
free-time/books-news-magazines,1633,1.812
eating,1633,1.812
fruits-veg/fruit,1634,1.494
free-time/books-news-magazines,1634,1.494
eating,1634,1.494
drinks/beer,1635,0.336
drinks/non-alcoholic-beer,1635,0.336
free-time/toys,1635,0.336
drinks/beer,1635,0.336
drinks/non-alcoholic-beer,1635,0.336
free-time/toys,1635,0.336
drinks/beer,1635,0.336
drinks/non-alcoholic-beer,1635,0.336
free-time/toys,1635,0.336
fruits-veg/vegetable,1636,0.796
basic/sugar-flour-rice,1636,0.796
meat/deli,1636,0.796
pastry/salty,1636,0.796
meat/deli,1636,0.796
basic/sugar-flour-rice,1636,0.796
meat/deli,1636,0.796
fruits-veg/vegetable,1636,0.796
basic/sugar-flour-rice,1636,0.796
drinks/non-alcoholic,1637,1.0
drinks/wine,1637,1.0
drinks/alcohol,1637,1.0
drinks/non-alcoholic,1637,1.0
frozen/sweet,1637,1.0
drinks/wine,1637,1.0
drinks/non-alcoholic,1637,1.0
drinks/wine,1637,1.0
drinks/alcohol,1637,1.0
meat/meat,1638,8.0
home/maintenence,1638,8.0
basic/tea-coffee-soups,1638,8.0
pastry/sweet,1639,1.0
dairy/joghurts,1639,1.0
health/vitamins-ointments,1639,1.0
pastry/sweet,1639,1.0
dairy/joghurts,1639,1.0
meat/fish,1639,1.0
snacks/sweet,1640,1.0
pastry/sweet,1640,1.0
dairy/joghurts,1640,1.0
snacks/sweet,1640,1.0
pastry/sweet,1640,1.0
dairy/joghurts,1640,1.0
snacks/sweet,1640,1.0
pastry/sweet,1640,1.0
dairy/joghurts,1640,1.0
auto/fuel,1641,1.212
other,1641,1.212
drinks/alcohol,1641,1.212
home/decorations,1642,1.0
pastry/sweet,1642,1.0
meat/fish,1642,1.0
frozen/sweet,1643,2.0
fruits-veg/vegetable,1643,2.0
drinks/alcohol,1643,2.0
frozen/sweet,1643,2.0
drinks/alcohol,1643,2.0
fruits-veg/vegetable,1643,2.0
home/plants-garden,1644,3.0
free-time/books-news-magazines,1644,3.0
home/office,1644,3.0
home/plants-garden,1645,1.0
free-time/books-news-magazines,1645,1.0
basic/baking,1645,1.0
home/maintenence,1646,2.0
drugstore/beauty,1646,2.0
auto/care,1646,2.0
basic/pasta,1647,1.0
free-time/toys,1647,1.0
home/laundry,1647,1.0
free-time/books-news-magazines,1648,2.0
baby/supplies-hygiene,1648,2.0
home/plants-garden,1648,2.0
basic/sugar-flour-rice,1649,1.0
basic/spices,1649,1.0
basic/oil-acid-grease,1649,1.0
basic/sugar-flour-rice,1650,2.0
basic/spices,1650,2.0
dairy/joghurts,1650,2.0
basic/sugar-flour-rice,1650,2.0
basic/spices,1650,2.0
dairy/joghurts,1650,2.0
basic/sugar-flour-rice,1650,2.0
dairy/joghurts,1650,2.0
basic/spices,1650,2.0
basic/sugar-flour-rice,1650,2.0
dairy/joghurts,1650,2.0
basic/spices,1650,2.0
pastry/sweet,1651,2.0
pastry/other,1651,2.0
frozen/instant,1651,2.0
basic/pasta,1652,1.0
pastry/other,1652,1.0
free-time/books-news-magazines,1652,1.0
basic/pasta,1652,1.0
pastry/other,1652,1.0
home/laundry,1652,1.0
basic/canned-fish,1653,1.0
basic/pasta,1653,1.0
home/office,1653,1.0
basic/pasta,1654,1.0
home/office,1654,1.0
pastry/sweet,1654,1.0
basic/pasta,1654,1.0
basic/canned-fruits-vegetable,1654,1.0
home/office,1654,1.0
basic/pasta,1654,1.0
home/office,1654,1.0
pastry/sweet,1654,1.0
home/maintenence,1655,1.0
fruits-veg/fruit,1655,1.0
home/plants-garden,1655,1.0
pastry/sweet,1656,2.0
snacks/sweet,1656,2.0
dairy/joghurts,1656,2.0
frozen/sweet,1657,1.0
snacks/sweet,1657,1.0
dairy/joghurts,1657,1.0
basic/oil-acid-grease,1658,1.0
auto/care,1658,1.0
dairy/milk,1658,1.0
pastry/basic,1659,1.0
basic/canned-fruits-vegetable,1659,1.0
fruits-veg/fruit,1659,1.0
basic/oil-acid-grease,1660,1.0
basic/sauces,1660,1.0
pastry/sweet,1660,1.0
health/vitamins-ointments,1661,2.0
basic/oil-acid-grease,1661,2.0
snacks/sweet,1661,2.0
snacks/sweet,1662,8.0
dairy/milk,1662,8.0
basic/spread,1662,8.0
meat/meat-products,1663,1.0
home/laundry,1663,1.0
home/cleaning,1663,1.0
meat/meat-products,1663,1.0
home/laundry,1663,1.0
health/vitamins-ointments,1663,1.0
basic/instant,1664,1.092
basic/baking,1664,1.092
meat/fish,1664,1.092
basic/instant,1664,1.092
meat/fish,1664,1.092
home/plants-garden,1664,1.092
health/vitamins-ointments,1665,0.538
health/medical-supplies,1665,0.538
home/maintenence,1665,0.538
drinks/beer,1666,1.0
pastry/salty,1666,1.0
pastry/basic,1666,1.0
pastry/sweet,1667,1.0
other,1667,1.0
frozen/fruit-vegetable,1667,1.0
fruits-veg/vegetable,1668,1.0
pastry/salty,1668,1.0
drinks/beer,1668,1.0
pastry/sweet,1669,1.0
other,1669,1.0
frozen/fruit-vegetable,1669,1.0
basic/tea-coffee-soups,1670,1.0
drinks/juice,1670,1.0
snacks/salty,1670,1.0
basic/tea-coffee-soups,1670,1.0
snacks/salty,1670,1.0
drinks/juice,1670,1.0
basic/tea-coffee-soups,1671,1.0
free-time/books-news-magazines,1671,1.0
meat/meat-products,1671,1.0
frozen/sweet,1672,2.0
fruits-veg/vegetable,1672,2.0
drinks/alcohol,1672,2.0
frozen/sweet,1672,2.0
drinks/alcohol,1672,2.0
fruits-veg/vegetable,1672,2.0
frozen/sweet,1673,1.0
snacks/sweet,1673,1.0
drinks/non-alcoholic,1673,1.0
snacks/sweet,1673,1.0
frozen/sweet,1673,1.0
basic/flavoring,1673,1.0
basic/spread,1674,1.0
dairy/cheese,1674,1.0
dairy/lact-free,1674,1.0
basic/spread,1674,1.0
dairy/lact-free,1674,1.0
basic/spices,1674,1.0
fruits-veg/fruit,1675,1.0
drinks/wine,1675,1.0
drinks/alcohol,1675,1.0
fruits-veg/fruit,1675,1.0
fruits-veg/vegetable,1675,1.0
drinks/wine,1675,1.0
frozen/sweet,1676,1.0
drinks/non-alcoholic,1676,1.0
basic/canned-fruits-vegetable,1676,1.0
pastry/sweet,1677,2.0
snacks/sweet,1677,2.0
home/accessories,1677,2.0
pastry/sweet,1677,2.0
snacks/sweet,1677,2.0
dairy/joghurts,1677,2.0
snacks/sweet,1678,2.0
dairy/joghurts,1678,2.0
dairy/milk,1678,2.0
basic/spices,1679,1.0
dairy/cheese,1679,1.0
drinks/alcohol,1679,1.0
basic/spices,1679,1.0
drinks/alcohol,1679,1.0
dairy/cheese,1679,1.0
dairy/cheese,1680,1.0
dairy/joghurts,1680,1.0
home/accessories,1680,1.0
pastry/sweet,1681,1.0
auto/care,1681,1.0
home/accessories,1681,1.0
snacks/sweet,1682,1.0
health/vitamins-ointments,1682,1.0
pastry/sweet,1682,1.0
dairy/milk,1683,1.0
dairy/cheese,1683,1.0
drinks/wine,1683,1.0
dairy/cheese,1684,1.0
drinks/alcohol,1684,1.0
basic/tea-coffee-soups,1684,1.0
dairy/butter,1685,1.0
basic/oil-acid-grease,1685,1.0
dairy/lact-free,1685,1.0
pastry/sweet,1686,1.0
home/office,1686,1.0
home/maintenence,1686,1.0
pastry/sweet,1687,1.0
basic/tea-coffee-soups,1687,1.0
fruits-veg/dried-nuts,1687,1.0
basic/baking,1688,0.558
home/plants-garden,1688,0.558
basic/spread,1688,0.558
meat/meat-products,1689,0.5
meat/meat,1689,0.5
home/laundry,1689,0.5
pastry/basic,1690,0.566
meat/meat-products,1690,0.566
meat/meat,1690,0.566
pastry/basic,1691,1.0
basic/tea-coffee-soups,1691,1.0
meat/meat-products,1691,1.0
basic/tea-coffee-soups,1692,1.0
snacks/sweet,1692,1.0
pastry/sweet,1692,1.0
basic/tea-coffee-soups,1693,2.0
dairy/joghurts,1693,2.0
snacks/sweet,1693,2.0
drugstore/dental,1694,1.0
health/vitamins-ointments,1694,1.0
drugstore/hygiene,1694,1.0
drugstore/dental,1695,1.0
health/vitamins-ointments,1695,1.0
other,1695,1.0
basic/tea-coffee-soups,1696,1.0
drinks/alcohol,1696,1.0
drinks/wine,1696,1.0
snacks/salty,1697,1.0
frozen/instant,1697,1.0
meat/meat,1697,1.0
basic/baking,1698,1.0
dairy/lact-free,1698,1.0
drinks/non-alcoholic,1698,1.0
drinks/non-alcoholic,1698,1.0
basic/baking,1698,1.0
home/accessories,1698,1.0
home/maintenence,1699,0.888
drinks/non-alcoholic,1699,0.888
health/vitamins-ointments,1699,0.888
snacks/sweet,1699,0.888
home/maintenence,1699,0.888
basic/tea-coffee-soups,1699,0.888
home/maintenence,1699,0.888
basic/tea-coffee-soups,1699,0.888
home/office,1699,0.888
basic/tea-coffee-soups,1700,0.854
drinks/juice,1700,0.854
snacks/sweet,1700,0.854
basic/tea-coffee-soups,1700,0.854
snacks/sweet,1700,0.854
drinks/juice,1700,0.854
drinks/juice,1700,0.854
basic/tea-coffee-soups,1700,0.854
snacks/sweet,1700,0.854
drinks/juice,1701,2.0
snacks/salty,1701,2.0
fruits-veg/fruit,1701,2.0
drinks/juice,1701,2.0
fruits-veg/fruit,1701,2.0
basic/flavoring,1701,2.0
drinks/juice,1701,2.0
fruits-veg/fruit,1701,2.0
snacks/salty,1701,2.0
home/maintenence,1702,1.0
drugstore/beauty,1702,1.0
drinks/non-alcoholic,1702,1.0
frozen/instant,1703,1.0
meat/fish,1703,1.0
pastry/sweet,1703,1.0
basic/sauces,1704,1.0
drinks/alcohol,1704,1.0
drugstore/beauty,1704,1.0
frozen/instant,1705,1.0
pastry/salty,1705,1.0
basic/sauces,1705,1.0
drinks/non-alcoholic,1706,3.0
home/maintenence,1706,3.0
drugstore/beauty,1706,3.0
home/maintenence,1707,1.0
drugstore/hygiene,1707,1.0
drinks/alcohol,1707,1.0
basic/flavoring,1708,1.0
snacks/sweet,1708,1.0
drinks/non-alcoholic,1708,1.0
snacks/sweet,1708,1.0
basic/flavoring,1708,1.0
home/maintenence,1708,1.0
drinks/mineral-water,1709,1.0
drinks/non-alcoholic,1709,1.0
free-time/books-news-magazines,1709,1.0
dairy/cheese,1710,1.0
frozen/instant,1710,1.0
basic/soy-products,1710,1.0
dairy/cheese,1710,1.0
frozen/instant,1710,1.0
basic/soy-products,1710,1.0
drinks/mineral-water,1711,1.0
drinks/non-alcoholic,1711,1.0
free-time/books-news-magazines,1711,1.0
drinks/mineral-water,1711,1.0
free-time/books-news-magazines,1711,1.0
drinks/non-alcoholic,1711,1.0
basic/sauces,1712,1.0
basic/spread,1712,1.0
pastry/basic,1712,1.0
basic/sauces,1712,1.0
basic/spread,1712,1.0
pastry/basic,1712,1.0
fruits-veg/fruit,1713,1.0
free-time/books-news-magazines,1713,1.0
eating,1713,1.0
fruits-veg/fruit,1714,1.0
free-time/books-news-magazines,1714,1.0
eating,1714,1.0
fruits-veg/fruit,1715,1.0
free-time/books-news-magazines,1715,1.0
eating,1715,1.0
fruits-veg/fruit,1716,2.0
free-time/books-news-magazines,1716,2.0
eating,1716,2.0
fruits-veg/fruit,1717,1.0
free-time/books-news-magazines,1717,1.0
eating,1717,1.0
auto/fuel,1718,1.0
other,1718,1.0
drinks/alcohol,1718,1.0
basic/baking,1719,2.0
fruits-veg/vegetable,1719,2.0
health/vitamins-ointments,1719,2.0
snacks/sweet,1720,2.0
drugstore/hygiene,1720,2.0
basic/sauces,1720,2.0
snacks/sweet,1720,2.0
drugstore/hygiene,1720,2.0
basic/sauces,1720,2.0
home/plants-garden,1721,2.0
meat/fish,1721,2.0
basic/canned-fruits-vegetable,1721,2.0
home/maintenence,1722,0.654
drinks/non-alcoholic,1722,0.654
dairy/milk,1722,0.654
pastry/basic,1723,0.806
pastry/salty,1723,0.806
basic/sugar-flour-rice,1723,0.806
dairy/milk,1724,0.705
basic/spices,1724,0.705
snacks/sweet,1724,0.705
snacks/sweet,1725,0.674
health/vitamins-ointments,1725,0.674
dairy/joghurts,1725,0.674
fruits-veg/vegetable,1726,1.0
drinks/non-alcoholic,1726,1.0
fruits-veg/fruit,1726,1.0
meat/meat-products,1727,1.0
home/cleaning,1727,1.0
drinks/non-alcoholic,1727,1.0
pastry/sweet,1728,1.0
home/accessories,1728,1.0
home/office,1728,1.0
snacks/salty,1729,1.0
pastry/salty,1729,1.0
basic/canned-fruits-vegetable,1729,1.0
snacks/sweet,1730,2.0
health/vitamins-ointments,1730,2.0
dairy/joghurts,1730,2.0
snacks/sweet,1730,2.0
dairy/joghurts,1730,2.0
health/vitamins-ointments,1730,2.0
drinks/non-alcoholic,1731,20.0
snacks/sweet,1731,20.0
home/maintenence,1731,20.0
dairy/lact-free,1732,2.0
pastry/basic,1732,2.0
basic/instant,1732,2.0
drinks/non-alcoholic,1735,1.0
home/maintenence,1735,1.0
home/accessories,1735,1.0
drugstore/beauty,1736,1.0
home/plants-garden,1736,1.0
frozen/fruit-vegetable,1736,1.0
dairy/cheese,1737,6.0
fruits-veg/vegetable,1737,6.0
drinks/beer,1737,6.0
dairy/cheese,1737,6.0
fruits-veg/vegetable,1737,6.0
drinks/wine,1737,6.0
dairy/cheese,1737,6.0
fruits-veg/vegetable,1737,6.0
dairy/joghurts,1737,6.0
fruits-veg/vegetable,1738,6.0
basic/canned-fruits-vegetable,1738,6.0
dairy/cheese,1738,6.0
home/maintenence,1739,6.0
drugstore/beauty,1739,6.0
drinks/alcohol,1739,6.0
dairy/butter,1740,1.0
dairy/lact-free,1740,1.0
drinks/alcohol,1740,1.0
basic/spread,1741,1.0
meat/meat-products,1741,1.0
auto/fuel,1741,1.0
basic/canned-fruits-vegetable,1742,1.762
baby/food,1742,1.762
drinks/mineral-water,1742,1.762
basic/canned-fruits-vegetable,1742,1.762
baby/food,1742,1.762
basic/pasta,1742,1.762
snacks/sweet,1743,1.0
dairy/joghurts,1743,1.0
pastry/sweet,1743,1.0
fruits-veg/vegetable,1744,1.0
dairy/cheese,1744,1.0
basic/spices,1744,1.0
fruits-veg/vegetable,1745,1.0
fruits-veg/fruit,1745,1.0
dairy/cheese,1745,1.0
fruits-veg/fruit,1746,1.0
basic/canned-fruits-vegetable,1746,1.0
basic/pasta,1746,1.0
baby/supplies-hygiene,1749,1.396
health/vitamins-ointments,1749,1.396
basic/canned-fruits-vegetable,1749,1.396
baby/supplies-hygiene,1750,1.0
basic/canned-fruits-vegetable,1750,1.0
snacks/salty,1750,1.0
meat/meat-products,1751,1.0
fruits-veg/vegetable,1751,1.0
fruits-veg/fruit,1751,1.0
baby/supplies-hygiene,1752,1.0
health/vitamins-ointments,1752,1.0
snacks/sweet,1752,1.0
baby/food,1753,1.0
basic/morning,1753,1.0
baby/supplies-hygiene,1753,1.0
baby/supplies-hygiene,1753,1.0
baby/food,1753,1.0
health/vitamins-ointments,1753,1.0
baby/food,1754,2.0
snacks/sweet,1754,2.0
dairy/joghurts,1754,2.0
baby/food,1755,1.0
snacks/sweet,1755,1.0
dairy/joghurts,1755,1.0
baby/food,1755,1.0
snacks/sweet,1755,1.0
dairy/joghurts,1755,1.0
basic/tea-coffee-soups,1756,2.0
home/maintenence,1756,2.0
meat/fish,1756,2.0
baby/food,1757,1.0
basic/morning,1757,1.0
dairy/joghurts,1757,1.0
baby/food,1758,2.0
snacks/sweet,1758,2.0
basic/morning,1758,2.0
dairy/milk,1759,8.0
dairy/lact-free,1759,8.0
dairy/joghurts,1759,8.0
basic/pasta,1760,1.0
home/plants-garden,1760,1.0
drugstore/beauty,1760,1.0
snacks/sweet,1761,1.0
health/vitamins-ointments,1761,1.0
home/maintenence,1761,1.0
home/maintenence,1762,1.0
home/accessories,1762,1.0
home/cleaning,1762,1.0
fruits-veg/fruit,1763,8.0
basic/canned-fruits-vegetable,1763,8.0
home/plants-garden,1763,8.0
fruits-veg/vegetable,1764,10.0
basic/canned-fruits-vegetable,1764,10.0
fruits-veg/fruit,1764,10.0
meat/smoked,1765,1.0
meat/meat-products,1765,1.0
dairy/cream,1765,1.0
dairy/milk,1766,1.0
dairy/cheese,1766,1.0
drinks/mineral-water,1766,1.0
fruits-veg/vegetable,1767,1.0
dairy/cheese,1767,1.0
free-time/books-news-magazines,1767,1.0
home/accessories,1768,1.0
dairy/cheese,1768,1.0
home/office,1768,1.0
fruits-veg/vegetable,1769,1.0
dairy/cheese,1769,1.0
basic/canned-fruits-vegetable,1769,1.0
dairy/cheese,1770,2.0
frozen/instant,1770,2.0
basic/instant,1770,2.0
dairy/cheese,1771,1.0
meat/fish,1771,1.0
basic/tea-coffee-soups,1771,1.0
fruits-veg/vegetable,1772,2.0
drinks/mineral-water,1772,2.0
home/plants-garden,1772,2.0
fruits-veg/fruit,1773,2.0
home/plants-garden,1773,2.0
home/maintenence,1773,2.0
fruits-veg/vegetable,1774,1.0
meat/meat-products,1774,1.0
home/maintenence,1774,1.0
dairy/butter,1775,1.0
pastry/sweet,1775,1.0
meat/fish,1775,1.0
baby/supplies-hygiene,1776,1.0
fruits-veg/vegetable,1776,1.0
basic/tea-coffee-soups,1776,1.0
meat/meat,1777,1.0
basic/instant,1777,1.0
meat/fish,1777,1.0
meat/meat,1778,2.766
fashion/clothes,1778,2.766
meat/meat-products,1778,2.766
fruits-veg/vegetable,1779,1.0
meat/deli,1779,1.0
dairy/cheese,1779,1.0
pastry/basic,1780,0.702
home/accessories,1780,0.702
pastry/salty,1780,0.702
pastry/basic,1781,2.0
basic/instant,1781,2.0
meat/fish,1781,2.0
fruits-veg/vegetable,1782,1.0
pastry/basic,1782,1.0
drinks/mineral-water,1782,1.0
basic/pasta,1783,3.0
home/maintenence,1783,3.0
home/office,1783,3.0
pastry/basic,1784,1.0
pastry/salty,1784,1.0
basic/sugar-flour-rice,1784,1.0
frozen/instant,1785,1.0
snacks/sweet,1785,1.0
home/office,1785,1.0
fruits-veg/vegetable,1786,1.0
